UJAHR,UMONAT,USTUNDE,IstRad,XGCSWGS84,YGCSWGS84,lon,lat,year,month,hour
2023,04,19,1,"13,787884738000059","51,048245748000056",13.78788473800006,51.048245748000056,2023,4,19
2023,04,09,1,"13,635681915000077","51,108974959000079",13.635681915000077,51.10897495900008,2023,4,9
2023,04,16,1,"13,701420643000063","51,047052623000070",13.701420643000063,51.04705262300007,2023,4,16
2023,04,12,1,"13,796411465000062","51,046112240000070",13.796411465000062,51.04611224000007,2023,4,12
2023,04,17,1,"13,774663236000038","51,033285225000043",13.774663236000038,51.03328522500004,2023,4,17
2023,04,15,1,"13,758899740000061","51,071223017000079",13.75889974000006,51.07122301700008,2023,4,15
2023,04,10,1,"13,755189733000066","51,055544683000051",13.755189733000066,51.05554468300005,2023,4,10
2023,04,17,1,"13,675654038000062","51,129099752000059",13.675654038000062,51.12909975200006,2023,4,17
2023,04,10,1,"13,837439273000030","51,024913979000075",13.83743927300003,51.024913979000075,2023,4,10
2023,04,17,1,"13,795457415000044","51,042904722000060",13.795457415000044,51.04290472200006,2023,4,17
2023,04,16,1,"13,728804774000025","51,076381888000071",13.728804774000025,51.07638188800007,2023,4,16
2023,04,22,1,"13,760407944000065","51,026761575000080",13.760407944000065,51.02676157500008,2023,4,22
2023,04,06,1,"13,671390430000031","51,013648240000066",13.67139043000003,51.013648240000066,2023,4,6
2023,04,13,1,"13,779745619000039","51,053088163000041",13.779745619000039,51.05308816300004,2023,4,13
2023,04,07,1,"13,774722116000078","51,049816565000071",13.774722116000078,51.04981656500007,2023,4,7
2023,04,15,1,"13,745420725000031","51,068144973000074",13.74542072500003,51.068144973000074,2023,4,15
2023,04,11,1,"13,707406567000021","51,078835334000075",13.707406567000021,51.078835334000075,2023,4,11
2023,04,19,1,"13,732404045000067","51,050932771000078",13.732404045000067,51.05093277100008,2023,4,19
2023,04,12,1,"13,690535775000058","51,042603486000075",13.690535775000058,51.042603486000075,2023,4,12
2023,04,07,1,"13,690738276000047","51,053491104000045",13.690738276000047,51.053491104000045,2023,4,7
2023,04,12,1,"13,772730148000051","51,046490861000052",13.77273014800005,51.04649086100005,2023,4,12
2023,04,08,1,"13,803251718000070","51,021745278000026",13.80325171800007,51.021745278000026,2023,4,8
2023,04,12,1,"13,797647234000067","51,042287516000044",13.797647234000067,51.042287516000044,2023,4,12
2023,04,17,1,"13,760320691000061","51,026868718000060",13.76032069100006,51.02686871800006,2023,4,17
2023,04,13,1,"13,812685726000041","51,035279024000033",13.81268572600004,51.03527902400003,2023,4,13
2023,04,13,1,"13,797419516000048","51,042387645000076",13.797419516000048,51.042387645000076,2023,4,13
2023,04,09,1,"13,791329522000069","51,046741785000052",13.79132952200007,51.04674178500005,2023,4,9
2023,06,15,1,"13,787857042000041","51,027893691000031",13.787857042000041,51.02789369100003,2023,6,15
2023,04,17,1,"13,756591631000049","51,055128925000076",13.756591631000049,51.055128925000076,2023,4,17
2023,04,08,1,"13,777113329000031","51,060969655000065",13.77711332900003,51.060969655000065,2023,4,8
2023,04,05,1,"13,718238107000047","51,093214711000030",13.718238107000047,51.09321471100003,2023,4,5
2023,04,16,1,"13,740423633000034","51,049906043000078",13.740423633000034,51.04990604300008,2023,4,16
2023,04,07,1,"13,765504870000029","51,073256749000052",13.76550487000003,51.07325674900005,2023,4,7
2023,04,11,1,"13,788826884000059","51,033583417000045",13.78882688400006,51.033583417000045,2023,4,11
2023,04,18,1,"13,690832842000077","51,069394815000067",13.690832842000077,51.06939481500007,2023,4,18
2023,05,10,1,"13,677812542000026","51,043077126000071",13.677812542000026,51.04307712600007,2023,5,10
2023,03,13,1,"13,715241866000042","51,047935452000047",13.715241866000042,51.04793545200005,2023,3,13
2023,03,20,1,"13,732404086000031","51,050932983000052",13.732404086000031,51.05093298300005,2023,3,20
2023,03,13,1,"13,758050112000035","51,052284797000027",13.758050112000035,51.05228479700003,2023,3,13
2023,03,18,1,"13,775811837000049","51,050803886000040",13.775811837000049,51.05080388600004,2023,3,18
2023,03,19,1,"13,763553622000074","51,026255486000082",13.763553622000074,51.02625548600008,2023,3,19
2023,03,14,1,"13,788755910000077","51,043274254000039",13.788755910000077,51.04327425400004,2023,3,14
2023,03,09,1,"13,783076921000031","51,043451143000027",13.783076921000031,51.04345114300003,2023,3,9
2023,03,08,1,"13,751659709000023","51,077006784000048",13.751659709000023,51.07700678400005,2023,3,8
2023,04,07,1,"13,783336723000048","51,071233795000069",13.783336723000048,51.07123379500007,2023,4,7
2023,03,06,1,"13,793328063000047","51,043085147000056",13.793328063000047,51.043085147000056,2023,3,6
2023,03,07,1,"13,750009891000047","51,047561453000071",13.750009891000047,51.04756145300007,2023,3,7
2023,03,14,1,"13,737626255000066","51,074372842000059",13.737626255000066,51.07437284200006,2023,3,14
2023,03,10,1,"13,760279464000064","51,026919341000053",13.760279464000064,51.02691934100005,2023,3,10
2023,03,00,1,"13,760476313000026","51,070810410000036",13.760476313000026,51.070810410000036,2023,3,0
2023,03,18,1,"13,765222138000070","51,059234310000079",13.76522213800007,51.05923431000008,2023,3,18
2023,03,16,1,"13,674741491000077","51,100754132000077",13.674741491000077,51.10075413200008,2023,3,16
2023,03,09,1,"13,725066907000041","51,027852787000029",13.725066907000041,51.02785278700003,2023,3,9
2023,03,17,1,"13,777197177000062","51,060084124000070",13.777197177000062,51.06008412400007,2023,3,17
2023,05,08,1,"13,701750718000028","51,038087257000029",13.701750718000028,51.03808725700003,2023,5,8
2023,05,17,1,"13,752362860000062","51,054527975000042",13.752362860000062,51.05452797500004,2023,5,17
2023,03,18,1,"13,837663410000062","51,024556697000037",13.837663410000062,51.02455669700004,2023,3,18
2023,03,08,1,"13,745540290000065","51,068364173000077",13.745540290000065,51.06836417300008,2023,3,8
2023,03,08,1,"13,733091757000068","51,051688206000051",13.733091757000068,51.05168820600005,2023,3,8
2023,03,08,1,"13,746894044000044","51,038518150000073",13.746894044000044,51.03851815000007,2023,3,8
2023,03,17,1,"13,734613697000043","51,075220144000070",13.734613697000043,51.07522014400007,2023,3,17
2023,03,13,1,"13,732499701000052","51,043464231000030",13.732499701000052,51.04346423100003,2023,3,13
2023,04,11,1,"13,753283724000028","51,058328022000069",13.753283724000028,51.05832802200007,2023,4,11
2023,03,16,1,"13,606342581000035","51,110011247000045",13.606342581000035,51.110011247000045,2023,3,16
2023,03,12,1,"13,755189631000064","51,055544777000080",13.755189631000064,51.05554477700008,2023,3,12
2023,03,19,1,"13,838229632000036","51,023879835000059",13.838229632000036,51.02387983500006,2023,3,19
2023,03,10,1,"13,730616355000052","51,054160606000039",13.730616355000052,51.05416060600004,2023,3,10
2023,03,08,1,"13,779917210000065","51,044330399000046",13.779917210000065,51.044330399000046,2023,3,8
2023,03,10,1,"13,793618653000067","51,007933540000067",13.793618653000067,51.00793354000007,2023,3,10
2023,08,08,1,"13,744848562000072","51,116231788000050",13.744848562000072,51.11623178800005,2023,8,8
2023,08,16,1,"13,805799455000056","51,040906853000081",13.805799455000056,51.04090685300008,2023,8,16
2023,08,12,1,"13,824690479000026","51,013851898000041",13.824690479000026,51.01385189800004,2023,8,12
2023,08,12,1,"13,814117917000033","51,036397054000076",13.814117917000033,51.036397054000076,2023,8,12
