UJAHR,UMONAT,USTUNDE,lon,lat
2017,10,10,13.798257291000027,51.13948540200005
2017,11,17,13.75718220400006,51.02520573100003
2017,11,18,13.73158918300004,51.12208401100003
2017,11,13,13.658788833000074,51.079768939000076
2017,11,07,13.720671784000047,51.04928148000005
2017,09,00,13.719707417000052,51.09429578000004
2017,09,11,13.738970172000052,51.04457361400006
2017,11,17,13.732297182000025,51.036694983000075
2017,10,17,13.612561210000024,51.15098936600003
2017,10,23,13.655886232000057,51.08114814600003
2017,09,14,13.633783798000024,51.10764061700007
2017,11,07,13.748916782000038,51.02781914800005
2017,11,17,13.73471375500003,51.074033848000056
2017,10,17,13.799617342000033,51.14406546400005
2017,09,09,13.732212514000025,51.02952924300007
2017,09,10,13.888360030000058,51.064084828000034
2017,09,19,13.748704320000058,51.06338315600004
2017,10,18,13.713634057000036,51.08069579900007
2017,11,07,13.64299322200003,51.015233935000026
2017,11,08,13.727604814000074,51.05816262500008
2017,10,12,13.725797371000056,51.03242862700006
2017,09,15,13.718081354000049,51.03587624000005
2017,09,14,13.739273709000031,51.07195566900003
2017,10,18,13.710743165000054,51.104286975000036
2017,10,08,13.760126709000076,51.02330557700003
2017,10,09,13.742018586000029,51.064675400000056
2017,10,14,13.736993030000065,51.06317046100003
2017,11,05,13.702882513000077,51.04373874100003
2017,11,07,13.79360710800006,51.129189738000036
2017,09,08,13.730967882000073,51.02473380400005
2017,09,17,13.770442940000066,51.10255396000008
2017,10,10,13.879402269000025,51.13631070800005
2017,11,06,13.74695354000005,51.05168399100006
2017,11,11,13.886752874000024,51.06289547800003
2017,09,18,13.697980882000024,51.02257151600003
2017,10,12,13.768223679000073,51.01989938400004
2017,10,13,13.740343594000024,51.064711052000064
2017,10,15,13.709067622000077,51.08433991600003
2017,11,11,13.660642503000076,51.10607669700005
2017,10,06,13.741797911000049,51.02890286400003
2017,10,05,13.696480976000032,51.04333145000004
2017,11,12,13.79241462400006,51.119824823000044
2017,10,05,13.694665551000071,51.09603512800004
2017,10,15,13.757621437000068,51.06332896300006
2017,10,14,13.81982266500006,51.05087158400005
2017,10,18,13.735400811000034,51.04127977500008
2017,10,08,13.735814662000053,51.041696666000064
2017,10,00,13.737554099000022,51.08727685900004
2017,11,16,13.782160927000064,51.11343303700005
2017,09,10,13.719711622000034,51.09428435500007
2017,11,10,13.729377045000035,51.07039678700005
2017,11,17,13.743958280000072,51.04729042300005
2017,09,17,13.824960669000063,51.17644950000005
2017,11,17,13.680553389000067,51.15489654600003
2017,10,20,13.689887464000037,51.071025391000035
2017,09,18,13.740301672000044,51.064694606000046
2017,11,09,13.82801465700004,51.18250405400005
2017,11,01,13.724264941000058,51.043567231000054
2017,10,20,13.784219041000028,51.066978679000044
2017,11,16,13.73335815200005,51.03891755300003
2017,10,14,13.741882743000076,51.04617570400006
2017,09,07,13.714904843000056,51.07906239300007
2017,09,15,13.76012753200007,51.02330536800008
2017,09,14,13.747716152000066,51.068033350000064
2017,09,08,13.739105279000057,51.06911989100007
2017,11,18,13.715065931000026,51.07882071000006
2017,11,05,13.760644902000024,51.08243494300007
2017,10,07,13.742015684000023,51.06467566400005
2017,10,19,13.733378844000072,51.038959513000066
2017,10,07,13.727951824000058,51.04337628700006
2017,10,12,13.734476265000069,51.065463728000054
2017,10,22,13.635565279000048,51.10737017200006
2017,09,16,13.758661476000043,51.06349811500007
2017,12,22,13.832293826000068,51.187472797000055
2017,12,15,13.731640773000038,51.02652216600006
2017,12,07,13.662789476000057,51.049456863000046
2017,12,10,13.874754186000075,51.060543206000034
2017,12,15,13.74045820200007,51.064743630000066
2017,12,17,13.724938418000022,51.04395043200003
2017,12,16,13.713831687000038,51.08042216200005
2017,12,12,13.874606859000039,51.00977839700005
2017,01,08,13.783111237000071,51.029883314000074
2017,01,16,13.724421697000025,51.05784612300005
2017,01,17,13.700312820000022,51.04495708600007
2017,01,17,13.74823410700003,51.117740078000054
2017,01,19,13.777868504000025,51.05396486800004
2017,01,05,13.789525495000078,51.01831728600007
2017,01,13,13.714571393000028,51.079535228000054
2017,01,11,13.758722953000074,51.04953321600004
2017,01,09,13.778484924000054,51.02053685300007
2017,01,16,13.81549846300004,51.02798696200006
2017,01,15,13.76636030700007,51.051418460000036
2017,01,13,13.72409427100007,51.084455510000055
2017,01,16,13.747862424000061,51.05150977400007
2017,01,15,13.710783057000071,51.08440344200005
2017,01,14,13.732362953000063,51.052256974000045
2017,02,12,13.755345384000066,51.06358077400006
2017,03,07,13.65992026400005,51.09605077500004
2017,03,18,13.776288215000022,51.06799170100004
2017,03,08,13.758743364000054,51.06129643200006
2017,02,17,13.76060599300007,51.04382140200005
2017,02,09,13.69044791400006,51.08245711500007
2017,02,09,13.766009723000025,51.07030711700003
2017,02,11,13.799671652000029,51.04695044700003
2017,02,09,13.74896413600004,51.03378829700006
2017,02,06,13.761538452000025,51.05190549900004
2017,02,10,13.833962081000038,51.00841782900005
2017,02,07,13.767951075000042,51.10026524400007
2017,02,19,13.798819725000044,51.043392580000045
2017,02,07,13.775609721000023,51.04542369400008
2017,02,18,13.775188728000046,51.03283348200006
2017,02,16,13.647948204000045,51.00001915800004
2017,02,09,13.700540700000033,51.082282802000066
2017,02,15,13.752370659000064,51.04202739600004
2017,02,23,13.806576552000024,51.03909069300005
2017,02,08,13.760686607000025,51.04919687900008
2017,02,16,13.749557994000043,51.072701589000076
2017,02,16,13.79653935400006,51.024480072000074
2017,02,11,13.750572322000039,51.041807532000064
2017,03,07,13.65935180300005,51.10467118200006
2017,03,06,13.79303404500007,51.05179633200004
2017,03,15,13.778488140000036,51.02053917100005
2017,03,07,13.749601960000064,51.03359091100003
2017,03,06,13.775608576000025,51.04542170600007
2017,03,14,13.838363689000062,51.02371967600004
2017,03,17,13.721845779000034,51.03275788000008
2017,03,07,13.752243583000052,51.07779173100005
2017,03,11,13.718842160000065,51.051347243000066
2017,03,11,13.747666985000023,51.05345702900007
2017,03,15,13.758755327000074,51.06134749800003
2017,03,19,13.719119629000033,51.03679917000005
2017,03,22,13.737579262000054,51.053997054000035
2017,03,13,13.686322800000028,51.04713693300005
2017,03,15,13.83140122900005,51.03051785000008
2017,03,14,13.769792822000056,51.04477932100008
2017,03,10,13.85851733100003,51.00994151500004
2017,03,12,13.842227741000045,51.018920380000054
2017,03,11,13.760619925000071,51.02651995700006
2017,03,16,13.658822925000038,51.00710402300007
2017,03,06,13.760686607000025,51.04919687900008
2017,03,09,13.732403694000027,51.05093089200005
2017,03,21,13.78098084800007,51.01919249300005
2017,03,10,13.77740779800007,51.05816040000008
2017,03,22,13.772750378000069,51.04778257900006
2017,03,16,13.786337959000036,51.028537379000056
2017,03,18,13.749480014000028,51.03568185800003
2017,03,07,13.779080544000067,51.037977495000064
2017,03,08,13.777089161000049,51.06008058000003
2017,03,23,13.765744358000063,51.02222369100008
2017,03,17,13.73886724600004,51.03921320400008
2017,04,21,13.739662912000028,51.07379955500005
2017,04,07,13.768245327000045,51.047971603000065
2017,04,07,13.778273457000068,51.03692703100006
2017,04,07,13.729455438000059,51.04570727200007
2017,04,19,13.756573182000068,51.055118348000065
2017,04,12,13.792511554000043,51.03729827400008
2017,04,10,13.765548938000052,51.07320692300004
2017,04,11,13.798144819000072,51.02383669100004
2017,04,07,13.709352065000076,51.08165811100008
2017,04,20,13.753708871000072,51.06639689900004
2017,04,06,13.626249289000043,51.06161008000004
2017,04,09,13.802056722000032,51.03960698800006
2017,04,11,13.791003810000063,51.03787652300008
2017,04,05,13.760686341000053,51.049196116000076
2017,04,15,13.786973709000051,51.01577060100004
2017,04,16,13.84400112700007,51.01760169100004
2017,04,17,13.788234964000026,51.03594694000003
2017,04,12,13.70164847500007,51.03880910300006
2017,04,19,13.770209537000028,51.02889405600007
2017,04,01,13.751834582000072,51.06711560900004
2017,03,13,13.858743444000027,51.00985566700007
2017,03,14,13.711285977000045,51.117303539000034
2017,03,10,13.777020526000058,51.047930859000076
2017,03,06,13.756572984000059,51.05511880500006
2017,03,20,13.747242128000039,51.071933253000054
2017,03,12,13.797047140000075,51.14941050200008
2017,03,17,13.800842834000036,51.05062068900003
2017,03,18,13.739732738000043,51.04698434100004
2017,03,19,13.756562334000023,51.05509411300005
2017,03,07,13.783094353000024,51.04351385000007
2017,03,14,13.767846340000062,51.059806062000064
2017,03,18,13.767513613000062,51.04256586100007
2017,03,08,13.744961151000041,51.07232800300005
2017,03,16,13.673645819000058,51.06176028500005
2017,03,16,13.732509794000066,51.03924023800005
2017,03,08,13.800802505000036,51.04123194200008
2017,03,16,13.77985476300006,51.04427442200006
2017,03,16,13.78438294800003,51.01580753500008
2017,03,17,13.819111537000026,51.06544344500003
2017,03,11,13.711363337000023,51.09033250300007
2017,05,07,13.757613639000056,51.02863847400005
2017,04,16,13.604795039000066,51.11315128000007
2017,04,13,13.76336221400004,51.023747857000046
2017,04,11,13.817651203000025,51.02120908900008
2017,04,07,13.676266081000051,51.09675274600005
2017,04,19,13.785361488000035,51.03597293000007
2017,04,22,13.611495871000045,51.109037138000076
2017,04,19,13.759325038000043,51.11672801800006
2017,04,07,13.821916939000062,51.18301180100008
2017,04,10,13.723628534000056,51.05811155600003
2017,04,17,13.838117729000032,51.018352926000034
2017,04,16,13.793340361000048,51.006876239000064
2017,04,18,13.751580209000053,51.05969508800007
2017,04,16,13.830977377000067,51.00990662300006
2017,04,18,13.777290564000054,51.06008579100006
2017,04,12,13.767156577000037,51.042159035000054
2017,04,18,13.799319506000074,51.04386448400004
2017,04,14,13.671394204000023,51.05361439500007
2017,04,10,13.75656106100007,51.05509357500006
2017,04,05,13.745212717000072,51.062834947000056
2017,04,05,13.774712106000038,51.04980628700008
2017,04,14,13.745212734000063,51.062834947000056
2017,05,18,13.775010419000068,51.03813334700004
2017,05,17,13.686673663000022,51.05605606800003
2017,05,08,13.722904375000041,51.07735307300004
2017,05,19,13.743604138000023,51.035655527000074
2017,05,08,13.776967155000023,51.052091036000036
2017,05,07,13.769908882000038,51.05715096500006
2017,05,15,13.81132444800005,51.02868286800003
2017,05,17,13.708703133000029,51.077359468000054
2017,05,08,13.715255618000072,51.056358114000034
2017,05,07,13.757360236000068,51.050278562000074
2017,05,07,13.772748453000077,51.04778303200004
2017,05,07,13.75668904400004,51.01985140100004
2017,05,17,13.766360163000058,51.01571716400008
2017,05,17,13.742526315000077,51.02353861300003
2017,05,07,13.693140386000039,51.00862549200008
2017,05,09,13.744056679000039,51.08079428700006
2017,05,15,13.752041843000029,51.06732128400006
2017,05,16,13.686182508000059,51.030829046000065
2017,05,07,13.749602050000021,51.03359160500003
2017,05,13,13.757179381000071,51.031816408000054
2017,05,19,13.800223905000053,51.03419909000007
2017,05,17,13.72500386400003,51.07698427400004
2017,05,13,13.703468720000046,51.032370170000036
2017,05,15,13.788377419000028,51.01190026300003
2017,05,12,13.794600464000041,51.04199291600003
2017,05,10,13.783064810000042,51.05204967100008
2017,05,17,13.759961460000056,51.02239551200006
2017,05,10,13.801388966000047,51.028533949000064
2017,05,20,13.804205098000068,51.04005803100006
2017,05,15,13.77092695600004,51.04598667700003
2017,05,14,13.757825432000061,51.05145164400005
2017,05,10,13.84488678200006,51.01749278200003
2017,05,12,13.721497958000043,51.05426857500004
2017,05,17,13.752590557000076,51.06044311800008
2017,05,21,13.756561820000059,51.05509389600007
2017,05,14,13.757492326000033,51.03241007300005
2017,05,15,13.652850499000067,51.09828530500005
2017,05,17,13.76336819100004,51.023743972000034
2017,05,15,13.721928242000047,51.117686889000026
2017,05,20,13.79738123800007,51.024217641000064
2017,05,17,13.78827162500005,51.03808578300004
2017,05,08,13.757736556000054,51.03297483800003
2017,05,13,13.748920683000051,51.05125631000004
2017,05,17,13.734996092000074,51.05069866800005
2017,05,09,13.729442280000058,51.076340936000065
2017,05,06,13.718876602000023,51.05128785900007
2017,05,13,13.67054167300006,51.05966466400008
2017,05,21,13.745212791000029,51.062834947000056
2017,05,08,13.744559455000058,51.05785234500007
2017,05,14,13.622077240000067,51.103687173000026
2017,05,19,13.725015103000032,51.07699693400008
2017,05,19,13.75384428600006,51.06634047300008
2017,05,15,13.631210874000033,51.110150229000055
2017,05,21,13.775465282000027,51.04521553100005
2017,05,13,13.674800824000044,51.10101261700004
2017,05,18,13.62683327600007,51.10415753800004
2017,05,18,13.723385524000037,51.07943552800003
2017,05,10,13.67648541400007,51.03857477500003
2017,05,20,13.767992743000036,51.084224551000034
2017,05,19,13.741019271000027,51.03916533700004
2017,05,21,13.787501787000053,51.035956362000036
2017,05,15,13.772277403000032,51.12704768400005
2017,05,06,13.672932494000065,51.04444895000006
2017,05,12,13.784607169000026,51.031507729000054
2017,05,15,13.764045620000047,51.05590754500008
2017,05,14,13.749150944000064,51.03354813000004
2017,05,19,13.777314342000068,51.058717271000035
2017,05,07,13.72193545400006,51.08644531400006
2017,05,09,13.746885038000073,51.06987630900005
2017,05,18,13.750397890000045,51.075645277000035
2017,05,17,13.739126339000052,51.05023102900003
2017,05,13,13.726707308000073,51.03159447400003
2017,05,17,13.738995634000048,51.04999331800008
2017,05,16,13.787863959000049,51.02790033300005
2017,05,15,13.732316307000076,51.07159358100006
2017,05,10,13.74679130100003,51.03834401800003
2017,05,08,13.804817789000026,51.02466135100008
2017,05,08,13.786990753000055,51.04619465400003
2017,05,06,13.724669173000052,51.05330724400005
2017,05,09,13.67357587400005,51.08201119700004
2017,05,21,13.808581225000069,51.01164822000004
2017,05,09,13.708943938000061,51.033137632000035
2017,05,08,13.728779597000027,51.037674440000046
2017,05,09,13.81415363800005,51.05432154500005
2017,06,16,13.686436632000039,51.08397902200005
2017,06,15,13.720745559000022,51.07739713900003
2017,06,17,13.83953195500004,51.00876179100004
2017,06,21,13.751716834000035,51.06698722800007
2017,06,15,13.757894890000046,51.08033384000004
2017,06,06,13.774512191000042,51.04392264300003
2017,06,06,13.738917508000043,51.01914952200008
2017,06,07,13.697391813000024,51.07409952300003
2017,06,15,13.787026279000031,51.07286137800003
2017,06,13,13.789563483000052,51.042327648000025
2017,06,15,13.691657552000038,51.05049371000007
2017,06,16,13.798890277000055,51.011664006000046
2017,06,18,13.777289341000028,51.06008577500006
2017,06,11,13.788552994000042,51.03803385100008
2017,06,15,13.688434070000028,51.05618515000003
2017,06,14,13.693791439000051,51.051332857000034
2017,06,13,13.736314639000057,51.05463189200003
2017,06,07,13.776873250000051,51.047965840000074
2017,06,15,13.805809433000036,51.039494148000074
2017,06,18,13.750035067000056,51.04756732100003
2017,06,17,13.719079515000033,51.04909552500004
2017,06,10,13.821299779000071,51.01233966900003
2017,06,06,13.761604422000062,51.05196540800006
2017,06,07,13.751465019000022,51.04296983300003
2017,06,16,13.810439719000044,51.051148443000045
2017,06,15,13.805215395000062,51.03970885900003
2017,06,15,13.669701890000056,51.06140523000005
2017,06,07,13.728383492000034,51.039218593000044
2017,06,18,13.77289034100005,51.047749604000046
2017,06,08,13.806511747000059,51.03746690300005
2017,06,15,13.829933091000044,51.18574511200006
2017,06,16,13.837368750000053,51.13198388300003
2017,06,12,13.804205249000063,51.04005797900004
2017,06,16,13.778927804000034,51.03919310400005
2017,06,13,13.777108397000063,51.06008133900008
2017,06,10,13.729936732000056,51.054941642000074
2017,06,08,13.701269639000031,51.04542916100007
2017,06,14,13.725268968000023,51.05316654900008
2017,06,12,13.761468828000034,51.05509959600005
2017,06,07,13.753745872000025,51.041473576000044
2017,06,20,13.73904774600004,51.037088449000066
2017,06,07,13.768986590000054,51.04960621200007
2017,06,09,13.799373940000066,51.041722949000075
2017,06,19,13.775145661000067,51.028583971000046
2017,06,16,13.786325317000035,51.02854238500004
2017,06,11,13.698501962000023,51.07430946900007
2017,06,11,13.80654269300004,51.039108311000064
2017,06,07,13.767513613000062,51.04256586100007
2017,06,07,13.734577787000035,51.07523007200007
2017,06,05,13.71158831300005,51.09167474700007
2017,06,00,13.830430670000055,51.03167229200005
2017,06,02,13.725673394000069,51.11835041900008
2017,06,15,13.693159577000074,51.089991301000055
2017,06,00,13.705598726000062,51.04485106000004
2017,06,09,13.833895606000056,51.02849281500005
2017,06,21,13.790630557000043,51.01303441700003
2017,06,19,13.73117458300004,51.08343872100005
2017,06,12,13.676014906000034,51.11001764200006
2017,06,08,13.780388407000032,51.03084566500007
2017,06,09,13.755995518000077,51.05590734400005
2017,06,08,13.744263853000064,51.060737291000066
2017,06,21,13.797032743000045,51.044365080000034
2017,06,16,13.806960290000063,51.036171257000035
2017,06,00,13.710560103000034,51.04845330400008
2017,06,17,13.636928580000074,51.091460056000074
2017,06,07,13.71833846100003,51.05358293000006
2017,06,07,13.677672929000039,51.04645490100006
2017,06,11,13.776472871000067,51.02156215100007
2017,06,08,13.742070890000036,51.11698075100003
2017,06,10,13.769080411000061,51.11003644400006
2017,06,21,13.740362767000022,51.06835319700008
